"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12388","Verify that project fields can be updated by appending 'Update'","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.ProjectSettingsUiTest","UI Tests","tests.ui.ProjectSettingsUiTest","checkAppendUpdateToProjectFields"
"","5242","Verifies that user can: create project with valid data, get created project, delete project","Full Tests","2026-07-26","passed","2026-07-26","tests.api.ProjectApiTest","API Tests","tests.api.ProjectApiTest","checkCRUDProject"
"","2590","Verify that user cannot log in with incorrect username or password","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkLoginWithInvalidCredentials"
"","2032","Verify that validation messages are displayed when user submits login form with empty required fields","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkRequiredFieldsValidation"
"","330","Verifies that user can's update test suite with incorrect parameter 'Parent Id'","Full Tests","2026-07-26","passed","2026-07-26","tests.api.SuiteApiTest","API Tests","tests.api.SuiteApiTest","checkUpdateTestSuiteWithIncorrectData"
"","1860","Verify that validation messages are displayed when user submits login form with empty required fields","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkRequiredFieldsValidation"
"","1893","Verify that validation messages are displayed when user submits login form with empty required fields","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkRequiredFieldsValidation"
"","0","Verify that project cannot be created without project code","Full Tests","2026-07-26","skipped","2026-07-26","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkProjectWithoutCode"
"","1425","Verifies that user can: create, get, update and delete test case","Full Tests","2026-07-26","passed","2026-07-26","tests.api.CaseApiTest","API Tests","tests.api.CaseApiTest","checkCRUDTestCase"
"","1","Verify that project cannot be created when group access is selected without choosing a group","Full Tests","2026-07-26","skipped","2026-07-26","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkGroupAccessWithoutGroup"
"","8367","Verify that txt file cannot be uploaded as project logo","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.ProjectSettingsUiTest","UI Tests","tests.ui.ProjectSettingsUiTest","checkUploadInvalidLogo"
"","3502","Verify that user can successfully log in with valid credentials","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkLoginSuccessful"
"","0","Verify that project cannot be created without project name","Full Tests","2026-07-26","skipped","2026-07-26","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkProjectWithoutName"
"","966","Verifies that user can: create, get, update and delete test suite","Full Tests","2026-07-26","passed","2026-07-26","tests.api.SuiteApiTest","API Tests","tests.api.SuiteApiTest","checkCRUDTestSuite"
"","7267","Verify that user can create a project with group access and selected group","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkCreateProjectWithGroupAccess"
"","8465","Verify that project cannot be updated without code","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.ProjectSettingsUiTest","UI Tests","tests.ui.ProjectSettingsUiTest","checkUpdateProjectWithoutCode"
"","6701","Verify that user can successfully create project with required fields only","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkCreateProjectWithRequiredFields"
"","361","Verifies that user can's delete test suite with incorrect parameter 'Destination Id'","Full Tests","2026-07-26","passed","2026-07-26","tests.api.SuiteApiTest","API Tests","tests.api.SuiteApiTest","checkDeleteTestSuiteWithNonExistingDestinationId"
"","2579","Verify that user cannot log in with incorrect username or password","Full Tests","2026-07-26","passed","2026-07-26","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkLoginWithInvalidCredentials"
