"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2675","Verify that validation messages are displayed when user submits login form with empty required fields","Full Tests","2026-07-28","passed","2026-07-28","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkRequiredFieldsValidation"
"","135","Verifies that user can't create project without required fields","Full Tests","2026-07-28","passed","2026-07-28","tests.api.ProjectApiTest","API Tests","tests.api.ProjectApiTest","createProjectWithoutRequiredFields"
"","10212","Verify that user can create a public project","Full Tests","2026-07-28","passed","2026-07-28","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkCreatePublicProject"
"","2796","Verify that validation messages are displayed when user submits login form with empty required fields","Full Tests","2026-07-28","passed","2026-07-28","tests.ui.LoginUiTest","UI Tests","tests.ui.LoginUiTest","checkRequiredFieldsValidation"
"","283","Verifies that user can's update test suite with incorrect parameter 'Parent Id'","Full Tests","2026-07-28","passed","2026-07-28","tests.api.SuiteApiTest","API Tests","tests.api.SuiteApiTest","checkUpdateTestSuiteWithIncorrectData"
"","9372","Verify that user can successfully create project with required fields only","Full Tests","2026-07-28","passed","2026-07-28","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkCreateProjectWithRequiredFields"
"","147","Verifies that user can't get test suite by non-existent id","Full Tests","2026-07-28","passed","2026-07-28","tests.api.SuiteApiTest","API Tests","tests.api.SuiteApiTest","checkGetTestSuiteByNonExistentId"
"","42364","Verify that .csv file can be uploaded","Full Tests","2026-07-28","failed","2026-07-28","tests.ui.SuiteUITest","UI Tests","tests.ui.SuiteUITest","checkUploadValidImportFile"
"","593","Verifies that user can create project with only required fields","Full Tests","2026-07-28","passed","2026-07-28","tests.api.ProjectApiTest","API Tests","tests.api.ProjectApiTest","createProjectWithRequiredFields"
"","43757","Verify that project cannot be created when group access is selected without choosing a group","Full Tests","2026-07-28","failed","2026-07-28","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkGroupAccessWithoutGroup"
"","43706","Verify that project is not created after clicking Cancel button","Full Tests","2026-07-28","failed","2026-07-28","tests.ui.ProjectUiTest","UI Tests","tests.ui.ProjectUiTest","checkProjectIsNotCreatedAfterCancel"
"","147","Verifies that user can't create test suite without title","Full Tests","2026-07-28","passed","2026-07-28","tests.api.SuiteApiTest","API Tests","tests.api.SuiteApiTest","checkCreateTestSuiteWithoutTitle"
"","968","Verifies that user can: create, get, update and delete test suite","Full Tests","2026-07-28","passed","2026-07-28","tests.api.SuiteApiTest","API Tests","tests.api.SuiteApiTest","checkCRUDTestSuite"
